Trial,E-Greedy Cumulative Reward,Thompson Sampling Cumulative Reward
15621,1591,10919
15622,1591,10920
15623,1591,10921
15624,1592,10922
15625,1592,10923
15626,1592,10924
15627,1592,10925
15628,1592,10926
15629,1592,10927
15630,1592,10928
15631,1592,10928
15632,1592,10929
15633,1592,10930
15634,1592,10931
15635,1592,10932
15636,1592,10933
15637,1593,10934
15638,1594,10934
15639,1594,10934
15640,1594,10935
15641,1594,10935
15642,1594,10936
15643,1594,10937
15644,1594,10938
15645,1594,10939
15646,1594,10940
15647,1594,10940
15648,1594,10941
15649,1594,10941
15650,1594,10942
15651,1594,10943
15652,1594,10944
15653,1595,10945
15654,1595,10945
15655,1595,10946
15656,1595,10947
15657,1595,10947
15658,1595,10948
15659,1595,10949
15660,1595,10950
15661,1595,10951
15662,1595,10951
15663,1595,10951
15664,1595,10951
15665,1595,10952
15666,1596,10952
15667,1596,10953
15668,1596,10954
15669,1596,10955
15670,1597,10956
15671,1597,10957
15672,1597,10957
15673,1597,10958
15674,1597,10959
15675,1598,10960
15676,1598,10961
15677,1598,10962
15678,1598,10962
15679,1598,10962
15680,1599,10963
15681,1600,10964
15682,1601,10965
15683,1601,10965
15684,1601,10966
15685,1601,10966
15686,1601,10967
15687,1601,10968
15688,1601,10969
15689,1601,10969
15690,1602,10969
15691,1602,10970
15692,1602,10971
15693,1602,10972
15694,1603,10972
15695,1603,10972
15696,1603,10973
15697,1603,10973
15698,1603,10974
15699,1603,10974
15700,1603,10974
15701,1603,10974
15702,1604,10975
15703,1605,10976
15704,1605,10977
15705,1605,10978
15706,1605,10978
15707,1605,10979
15708,1605,10980
15709,1605,10981
15710,1605,10981
15711,1605,10981
15712,1605,10982
15713,1605,10983
15714,1605,10984
15715,1605,10985
15716,1605,10986
15717,1605,10987
15718,1605,10988
15719,1605,10989
15720,1605,10990
15721,1605,10991
15722,1605,10992
15723,1605,10993
15724,1605,10993
15725,1605,10994
15726,1605,10995
15727,1606,10996
15728,1606,10996
15729,1606,10997
15730,1606,10997
15731,1606,10998
15732,1606,10999
15733,1606,10999
15734,1606,10999
15735,1606,11000
15736,1606,11001
15737,1606,11001
15738,1606,11001
15739,1607,11001
15740,1607,11001
15741,1607,11002
15742,1608,11003
15743,1608,11004
15744,1609,11005
15745,1609,11006
15746,1609,11006
15747,1609,11006
15748,1609,11006
15749,1610,11007
15750,1610,11007
15751,1610,11008
15752,1610,11009
15753,1610,11010
15754,1610,11011
15755,1610,11011
15756,1610,11011
15757,1610,11011
15758,1610,11012
15759,1610,11013
15760,1610,11014
15761,1610,11015
15762,1610,11015
15763,1610,11016
15764,1610,11016
15765,1610,11017
15766,1610,11017
15767,1610,11017
15768,1610,11017
15769,1610,11018
15770,1610,11019
15771,1610,11019
15772,1610,11019
15773,1610,11020
15774,1610,11021
15775,1611,11021
15776,1611,11022
15777,1611,11023
15778,1611,11023
15779,1611,11024
15780,1611,11025
15781,1611,11026
15782,1611,11027
15783,1611,11028
15784,1611,11028
15785,1611,11029
15786,1611,11030
15787,1611,11031
15788,1611,11032
15789,1611,11033
15790,1611,11034
15791,1611,11035
15792,1611,11036
15793,1611,11037
15794,1612,11038
15795,1612,11039
15796,1612,11040
15797,1612,11041
15798,1612,11042
15799,1612,11043
15800,1613,11044
15801,1613,11044
15802,1613,11045
15803,1614,11045
15804,1614,11046
15805,1615,11047
15806,1615,11047
15807,1615,11048
15808,1615,11048
15809,1615,11048
15810,1615,11049
15811,1616,11050
15812,1616,11051
15813,1616,11051
15814,1616,11052
15815,1617,11053
15816,1617,11053
15817,1617,11054
15818,1617,11055
15819,1617,11055
15820,1617,11056
15821,1617,11056
15822,1617,11057
15823,1617,11058
15824,1617,11059
15825,1618,11060
15826,1618,11061
15827,1618,11061
15828,1618,11062
15829,1618,11063
15830,1618,11064
15831,1618,11065
15832,1618,11066
15833,1618,11066
15834,1618,11067
15835,1618,11068
15836,1618,11068
15837,1618,11068
15838,1618,11069
15839,1619,11069
15840,1619,11069
15841,1619,11069
15842,1619,11070
15843,1619,11071
15844,1619,11072
15845,1619,11072
15846,1619,11073
15847,1619,11074
15848,1619,11075
15849,1619,11076
15850,1619,11076
15851,1619,11077
15852,1619,11077
15853,1619,11078
15854,1619,11079
15855,1619,11079
15856,1619,11079
15857,1619,11079
15858,1619,11079
15859,1619,11080
15860,1619,11081
15861,1619,11082
15862,1619,11083
15863,1619,11083
15864,1619,11084
15865,1619,11085
15866,1619,11086
15867,1619,11087
15868,1619,11087
15869,1619,11087
15870,1619,11088
15871,1619,11089
15872,1619,11090
15873,1619,11090
15874,1619,11091
15875,1619,11092
15876,1619,11093
15877,1619,11094
15878,1619,11095
15879,1619,11096
15880,1619,11097
15881,1619,11097
15882,1619,11098
15883,1619,11099
15884,1619,11100
15885,1619,11101
15886,1619,11102
15887,1619,11103
15888,1619,11104
15889,1620,11105
15890,1620,11106
15891,1620,11107
15892,1621,11108
15893,1621,11109
15894,1621,11109
15895,1621,11110
15896,1621,11111
15897,1621,11111
15898,1621,11112
15899,1621,11113
15900,1621,11114
15901,1622,11115
15902,1622,11116
15903,1622,11117
15904,1623,11117
15905,1623,11118
15906,1623,11119
15907,1623,11120
15908,1623,11121
15909,1623,11122
15910,1623,11122
15911,1623,11123
15912,1623,11123
15913,1623,11124
15914,1623,11124
15915,1623,11125
15916,1623,11125
15917,1623,11126
15918,1623,11126
15919,1624,11127
15920,1624,11128
15921,1624,11129
15922,1624,11130
15923,1624,11131
15924,1624,11132
15925,1624,11133
15926,1624,11134
15927,1624,11135
15928,1624,11136
15929,1624,11137
15930,1625,11137
15931,1625,11137
15932,1625,11138
15933,1625,11139
15934,1625,11140
15935,1626,11141
15936,1626,11142
15937,1627,11142
15938,1627,11143
15939,1628,11144
15940,1629,11144
15941,1629,11145
15942,1629,11146
15943,1629,11146
15944,1629,11147
15945,1630,11148
15946,1630,11149
15947,1630,11149
15948,1630,11149
15949,1630,11150
15950,1631,11151
15951,1631,11152
15952,1631,11153
15953,1631,11154
15954,1631,11155
15955,1632,11156
15956,1632,11157
15957,1632,11157
15958,1632,11158
15959,1632,11159
15960,1632,11160
15961,1632,11161
15962,1632,11162
15963,1632,11163
15964,1633,11164
15965,1634,11165
15966,1634,11166
15967,1634,11166
15968,1634,11167
15969,1634,11167
15970,1634,11168
15971,1634,11169
15972,1634,11170
15973,1634,11171
15974,1634,11172
15975,1634,11173
15976,1634,11174
15977,1634,11175
15978,1634,11175
15979,1634,11175
15980,1634,11176
15981,1634,11177
15982,1635,11178
15983,1635,11179
15984,1635,11179
15985,1635,11180
15986,1635,11180
15987,1635,11180
15988,1635,11180
15989,1635,11181
15990,1635,11182
15991,1635,11183
15992,1635,11184
15993,1635,11185
15994,1635,11186
15995,1635,11187
15996,1636,11188
15997,1636,11189
15998,1636,11189
15999,1636,11190
16000,1636,11191
16001,1636,11192
16002,1636,11192
16003,1637,11193
16004,1637,11193
16005,1637,11193
16006,1637,11193
16007,1637,11194
16008,1637,11195
16009,1637,11196
16010,1637,11197
16011,1637,11198
16012,1637,11199
16013,1638,11200
16014,1638,11201
16015,1638,11201
16016,1638,11201
16017,1638,11202
16018,1638,11202
16019,1639,11202
16020,1639,11203
16021,1640,11204
16022,1640,11204
16023,1641,11205
16024,1641,11206
16025,1641,11207
16026,1641,11208
16027,1641,11209
16028,1641,11210
16029,1641,11210
16030,1641,11211
16031,1641,11212
16032,1641,11213
16033,1641,11214
16034,1641,11215
16035,1641,11216
16036,1642,11217
16037,1642,11217
16038,1642,11217
16039,1642,11217
16040,1642,11217
16041,1642,11218
16042,1642,11218
16043,1642,11219
16044,1642,11220
16045,1642,11221
16046,1642,11221
16047,1642,11222
16048,1642,11223
16049,1642,11224
16050,1643,11224
16051,1643,11225
16052,1643,11226
16053,1644,11226
16054,1644,11227
16055,1644,11227
16056,1644,11227
16057,1644,11228
16058,1644,11228
16059,1644,11229
16060,1644,11230
16061,1644,11231
16062,1644,11232
16063,1644,11232
16064,1644,11232
16065,1644,11232
16066,1644,11233
16067,1645,11234
16068,1645,11235
16069,1646,11236
16070,1646,11237
16071,1646,11237
16072,1646,11238
16073,1646,11239
16074,1646,11239
16075,1646,11239
16076,1646,11240
16077,1646,11240
16078,1646,11241
16079,1647,11242
16080,1647,11242
16081,1647,11243
16082,1647,11243
16083,1647,11244
16084,1647,11245
16085,1647,11246
16086,1647,11246
16087,1647,11246
16088,1647,11247
16089,1647,11248
16090,1647,11248
16091,1647,11249
16092,1647,11249
16093,1647,11249
16094,1647,11250
16095,1647,11250
16096,1647,11251
16097,1647,11252
16098,1647,11252
16099,1647,11252
16100,1647,11253
16101,1647,11253
16102,1648,11253
16103,1648,11253
16104,1648,11254
16105,1648,11255
16106,1648,11255
16107,1648,11256
16108,1648,11257
16109,1648,11257
16110,1649,11257
16111,1650,11257
16112,1650,11257
16113,1650,11258
16114,1650,11259
16115,1650,11260
16116,1650,11261
16117,1650,11261
16118,1650,11262
16119,1650,11262
16120,1650,11263
16121,1650,11264
16122,1650,11265
16123,1651,11266
16124,1651,11267
16125,1651,11268
16126,1651,11268
16127,1652,11269
16128,1652,11269
16129,1652,11270
16130,1652,11271
16131,1652,11272
16132,1652,11273
16133,1652,11274
16134,1652,11275
16135,1652,11276
16136,1652,11277
16137,1652,11278
16138,1652,11278
16139,1652,11279
16140,1652,11280
16141,1653,11281
16142,1653,11282
16143,1653,11283
16144,1654,11284
16145,1654,11285
16146,1654,11285
16147,1654,11286
16148,1654,11287
16149,1654,11287
16150,1654,11288
16151,1654,11288
16152,1654,11289
16153,1654,11290
16154,1655,11291
16155,1655,11292
16156,1656,11293
16157,1656,11294
16158,1656,11295
16159,1656,11295
16160,1656,11296
16161,1656,11296
16162,1656,11297
16163,1656,11298
16164,1656,11299
16165,1656,11300
16166,1656,11301
16167,1656,11302
16168,1656,11303
16169,1656,11303
16170,1656,11304
16171,1656,11305
16172,1656,11305
16173,1657,11305
16174,1657,11306
16175,1658,11307
16176,1658,11308
16177,1658,11309
16178,1658,11309
16179,1658,11309
16180,1658,11309
16181,1658,11309
16182,1658,11309
16183,1658,11310
16184,1659,11310
16185,1659,11310
16186,1659,11311
16187,1659,11312
16188,1659,11312
16189,1659,11313
16190,1659,11314
16191,1659,11314
16192,1659,11315
16193,1659,11316
16194,1659,11316
16195,1659,11317
16196,1659,11318
16197,1659,11319
16198,1659,11320
16199,1659,11321
16200,1659,11321
16201,1659,11322
16202,1660,11322
16203,1660,11322
16204,1660,11322
16205,1660,11322
16206,1660,11323
16207,1660,11324
16208,1660,11324
16209,1660,11325
16210,1660,11325
16211,1660,11326
16212,1660,11327
16213,1660,11328
16214,1660,11329
16215,1660,11330
16216,1660,11331
16217,1660,11331
16218,1660,11332
16219,1660,11333
16220,1660,11334
16221,1660,11335
16222,1660,11335
16223,1660,11335
16224,1660,11336
16225,1660,11337
16226,1660,11337
16227,1660,11338
16228,1660,11339
16229,1660,11339
16230,1660,11339
16231,1660,11340
16232,1660,11340
16233,1660,11341
16234,1660,11342
16235,1660,11343
16236,1660,11343
16237,1660,11344
16238,1660,11345
16239,1660,11346
16240,1660,11346
16241,1660,11346
16242,1660,11347
16243,1660,11348
16244,1660,11349
16245,1660,11349
16246,1660,11350
16247,1660,11350
16248,1660,11351
16249,1660,11352
16250,1660,11353
16251,1660,11353
16252,1660,11354
16253,1661,11355
16254,1661,11355
16255,1661,11356
16256,1661,11356
16257,1661,11357
16258,1661,11358
16259,1661,11359
16260,1661,11359
16261,1661,11359
16262,1661,11360
16263,1661,11361
16264,1661,11362
16265,1661,11363
16266,1661,11363
16267,1661,11364
16268,1662,11365
16269,1662,11365
16270,1662,11365
16271,1662,11366
16272,1662,11366
16273,1662,11367
16274,1662,11367
16275,1662,11368
16276,1662,11369
16277,1662,11370
16278,1662,11371
16279,1662,11372
16280,1662,11372
16281,1663,11373
16282,1663,11373
16283,1663,11374
16284,1663,11375
16285,1663,11375
16286,1663,11375
16287,1663,11376
16288,1663,11376
16289,1663,11377
16290,1663,11378
16291,1663,11379
16292,1663,11379
16293,1663,11379
16294,1663,11380
16295,1663,11381
16296,1663,11382
16297,1663,11383
16298,1663,11384
16299,1664,11384
16300,1664,11384
16301,1664,11385
16302,1664,11385
16303,1664,11385
16304,1664,11386
16305,1664,11387
16306,1664,11388
16307,1664,11389
16308,1664,11389
16309,1664,11390
16310,1664,11390
16311,1664,11391
16312,1664,11392
16313,1664,11393
16314,1664,11394
16315,1664,11395
16316,1664,11395
16317,1664,11396
16318,1664,11396
16319,1664,11396
16320,1664,11397
16321,1664,11398
16322,1664,11399
16323,1664,11400
16324,1664,11401
16325,1664,11402
16326,1664,11403
16327,1664,11403
16328,1664,11403
16329,1664,11403
16330,1664,11404
16331,1664,11405
16332,1664,11406
16333,1664,11407
16334,1664,11408
16335,1664,11408
16336,1665,11408
16337,1666,11408
16338,1666,11408
16339,1666,11409
16340,1666,11410
16341,1667,11410
16342,1667,11411
16343,1667,11412
16344,1667,11413
16345,1667,11414
16346,1667,11415
16347,1667,11416
16348,1667,11417
16349,1668,11418
16350,1669,11419
16351,1669,11420
16352,1669,11421
16353,1669,11421
16354,1669,11422
16355,1669,11422
16356,1669,11423
16357,1669,11424
16358,1669,11424
16359,1669,11424
16360,1669,11425
16361,1669,11425
16362,1669,11426
16363,1669,11427
16364,1669,11428
16365,1669,11429
16366,1670,11429
16367,1671,11430
16368,1671,11431
16369,1671,11431
16370,1671,11431
16371,1672,11432
16372,1672,11433
16373,1672,11433
16374,1672,11434
16375,1672,11435
16376,1672,11436
16377,1672,11436
16378,1672,11437
16379,1672,11438
16380,1672,11439
16381,1672,11440
16382,1672,11441
16383,1673,11441
16384,1674,11442
16385,1674,11442
16386,1674,11443
16387,1674,11444
16388,1674,11444
16389,1674,11444
16390,1674,11445
16391,1674,11446
16392,1674,11447
16393,1674,11448
16394,1674,11449
16395,1674,11450
16396,1674,11451
16397,1674,11452
16398,1674,11452
16399,1674,11453
16400,1674,11453
16401,1674,11454
16402,1674,11455
16403,1674,11456
16404,1674,11457
16405,1674,11457
16406,1674,11458
16407,1674,11459
16408,1674,11460
16409,1674,11460
16410,1674,11461
16411,1674,11461
16412,1674,11461
16413,1674,11462
16414,1674,11462
16415,1674,11462
16416,1674,11463
16417,1675,11464
16418,1675,11465
16419,1675,11466
16420,1675,11467
16421,1675,11468
16422,1675,11469
16423,1675,11469
16424,1675,11470
16425,1675,11470
16426,1675,11471
16427,1675,11472
16428,1675,11473
16429,1675,11473
16430,1675,11474
16431,1676,11475
16432,1677,11475
16433,1678,11475
16434,1678,11476
16435,1678,11477
16436,1678,11478
16437,1678,11479
16438,1678,11480
16439,1678,11481
16440,1678,11481
16441,1678,11482
16442,1678,11483
16443,1678,11484
16444,1678,11485
16445,1678,11486
16446,1678,11487
16447,1678,11487
16448,1678,11487
16449,1679,11487
16450,1679,11488
16451,1679,11489
16452,1679,11489
16453,1679,11490
16454,1680,11490
16455,1680,11490
16456,1680,11491
16457,1680,11491
16458,1680,11492
16459,1680,11493
16460,1681,11494
16461,1681,11495
16462,1681,11496
16463,1681,11496
16464,1681,11497
16465,1681,11498
16466,1681,11498
16467,1681,11499
16468,1681,11499
16469,1681,11500
16470,1681,11501
16471,1681,11502
16472,1681,11503
16473,1681,11504
16474,1681,11505
16475,1681,11505
16476,1681,11506
16477,1681,11507
16478,1681,11508
16479,1682,11509
16480,1682,11510
16481,1682,11511
16482,1682,11512
16483,1682,11513
16484,1683,11514
16485,1683,11514
16486,1683,11515
16487,1683,11516
16488,1683,11517
16489,1683,11518
16490,1683,11519
16491,1683,11520
16492,1683,11521
16493,1683,11522
16494,1684,11523
16495,1684,11524
16496,1684,11524
16497,1684,11525
16498,1684,11525
16499,1685,11526
16500,1685,11527
16501,1685,11528
16502,1685,11529
16503,1686,11530
16504,1686,11531
16505,1686,11532
16506,1686,11533
16507,1686,11534
16508,1687,11535
16509,1687,11535
16510,1687,11535
16511,1687,11535
16512,1687,11536
16513,1687,11536
16514,1687,11537
16515,1687,11537
16516,1687,11538
16517,1687,11539
16518,1687,11540
16519,1687,11541
16520,1687,11542
16521,1687,11543
16522,1687,11544
16523,1687,11545
16524,1687,11545
16525,1687,11546
16526,1688,11547
16527,1688,11547
16528,1688,11548
16529,1688,11548
16530,1688,11549
16531,1688,11550
16532,1688,11550
16533,1688,11551
16534,1688,11552
16535,1688,11552
16536,1688,11553
16537,1688,11554
16538,1688,11554
16539,1688,11555
16540,1688,11555
16541,1688,11556
16542,1688,11557
16543,1688,11557
16544,1688,11558
16545,1688,11559
16546,1689,11560
16547,1689,11560
16548,1689,11561
16549,1689,11562
16550,1689,11563
16551,1689,11563
16552,1689,11564
16553,1689,11564
16554,1689,11565
16555,1689,11566
16556,1690,11567
16557,1690,11567
16558,1691,11567
16559,1691,11568
16560,1691,11569
16561,1691,11569
16562,1691,11569
16563,1691,11569
16564,1691,11569
16565,1692,11570
16566,1692,11571
16567,1692,11571
16568,1692,11572
16569,1692,11573
16570,1693,11574
16571,1693,11574
16572,1693,11575
16573,1693,11576
16574,1694,11576
16575,1694,11577
16576,1694,11578
16577,1694,11579
16578,1694,11580
16579,1694,11580
16580,1694,11580
16581,1694,11581
16582,1694,11581
16583,1694,11582
16584,1694,11582
16585,1694,11583
16586,1695,11583
16587,1695,11584
16588,1696,11585
16589,1696,11586
16590,1696,11587
16591,1696,11588
16592,1696,11589
16593,1696,11589
16594,1696,11590
16595,1696,11591
16596,1696,11591
16597,1696,11591
16598,1696,11591
16599,1696,11591
16600,1696,11591
16601,1696,11592
16602,1696,11593
16603,1696,11594
16604,1697,11594
16605,1697,11595
16606,1697,11596
16607,1698,11597
16608,1698,11597
16609,1699,11598
16610,1699,11599
16611,1699,11599
16612,1699,11600
16613,1699,11601
16614,1700,11602
16615,1700,11603
16616,1700,11603
16617,1700,11604
16618,1700,11604
16619,1700,11605
16620,1700,11605
16621,1700,11605
16622,1700,11606
16623,1700,11607
16624,1701,11608
16625,1702,11609
16626,1702,11609
16627,1702,11610
16628,1702,11611
16629,1702,11612
16630,1702,11613
16631,1702,11614
16632,1702,11615
16633,1703,11616
16634,1703,11617
16635,1703,11617
16636,1703,11618
16637,1703,11619
16638,1703,11619
16639,1703,11620
16640,1703,11621
16641,1703,11622
16642,1703,11622
16643,1703,11622
16644,1703,11623
16645,1703,11623
16646,1703,11624
16647,1703,11624
16648,1703,11625
16649,1703,11626
16650,1703,11627
16651,1703,11628
16652,1704,11628
16653,1704,11629
16654,1705,11630
16655,1705,11630
16656,1705,11631
16657,1705,11632
16658,1705,11632
16659,1705,11632
16660,1706,11633
16661,1706,11633
16662,1706,11634
16663,1706,11635
16664,1706,11636
16665,1706,11637
16666,1706,11638
16667,1706,11639
16668,1706,11640
16669,1706,11641
16670,1706,11642
16671,1706,11642
16672,1706,11643
16673,1706,11643
16674,1706,11643
16675,1706,11643
16676,1707,11644
16677,1707,11645
16678,1707,11646
16679,1707,11647
16680,1707,11647
16681,1707,11648
16682,1707,11649
16683,1707,11649
16684,1707,11650
16685,1707,11650
16686,1707,11650
16687,1707,11650
16688,1707,11651
16689,1707,11652
16690,1707,11653
16691,1707,11654
16692,1707,11654
16693,1707,11655
16694,1707,11655
16695,1707,11656
16696,1707,11657
16697,1707,11658
16698,1708,11659
16699,1708,11660
16700,1708,11661
16701,1708,11662
16702,1709,11663
16703,1710,11663
16704,1710,11664
16705,1710,11664
16706,1710,11665
16707,1710,11666
16708,1710,11666
16709,1710,11666
16710,1710,11667
16711,1710,11667
16712,1710,11668
16713,1710,11669
16714,1710,11669
16715,1710,11670
16716,1711,11671
16717,1711,11672
16718,1711,11673
16719,1712,11674
16720,1712,11675
16721,1712,11676
16722,1712,11677
16723,1712,11678
16724,1712,11679
16725,1713,11680
16726,1713,11681
16727,1713,11682
16728,1713,11683
16729,1713,11684
16730,1713,11684
16731,1713,11685
16732,1713,11685
16733,1713,11686
16734,1714,11687
16735,1714,11687
16736,1714,11687
16737,1714,11688
16738,1714,11689
16739,1714,11690
16740,1714,11690
16741,1714,11691
16742,1714,11691
16743,1714,11691
16744,1714,11691
16745,1714,11691
16746,1714,11691
16747,1714,11692
16748,1714,11693
16749,1714,11694
16750,1714,11695
16751,1714,11696
16752,1714,11697
16753,1715,11698
16754,1715,11699
16755,1716,11700
16756,1716,11701
16757,1716,11701
16758,1716,11702
16759,1716,11703
16760,1716,11704
16761,1716,11704
16762,1716,11705
16763,1716,11706
16764,1716,11707
16765,1716,11708
16766,1716,11709
16767,1716,11710
16768,1716,11710
16769,1716,11710
16770,1716,11711
16771,1716,11712
16772,1716,11713
16773,1716,11714
16774,1716,11715
16775,1716,11716
16776,1716,11717
16777,1716,11718
16778,1716,11719
16779,1716,11720
16780,1716,11721
16781,1717,11721
16782,1717,11722
16783,1717,11722
16784,1717,11723
16785,1717,11724
16786,1717,11725
16787,1717,11726
16788,1717,11727
16789,1717,11727
16790,1717,11727
16791,1717,11728
16792,1717,11728
16793,1717,11729
16794,1717,11730
16795,1717,11731
16796,1717,11732
16797,1717,11733
16798,1717,11734
16799,1717,11735
16800,1717,11736
16801,1717,11737
16802,1717,11738
16803,1717,11738
16804,1718,11739
16805,1718,11739
16806,1718,11740
16807,1718,11741
16808,1718,11742
16809,1718,11742
16810,1718,11743
16811,1718,11744
16812,1719,11745
16813,1719,11745
16814,1719,11746
16815,1719,11746
16816,1719,11747
16817,1719,11748
16818,1719,11749
16819,1719,11750
16820,1719,11751
16821,1719,11752
16822,1719,11753
16823,1720,11754
16824,1720,11754
16825,1720,11754
16826,1720,11754
16827,1720,11754
16828,1720,11754
16829,1720,11755
16830,1720,11756
16831,1720,11756
16832,1720,11757
16833,1720,11758
16834,1720,11758
16835,1720,11758
16836,1720,11758
16837,1720,11759
16838,1720,11760
16839,1720,11761
16840,1720,11762
16841,1720,11763
16842,1720,11764
16843,1720,11764
16844,1720,11765
16845,1721,11766
16846,1721,11767
16847,1721,11767
16848,1722,11768
16849,1722,11768
16850,1722,11769
16851,1722,11770
16852,1722,11771
16853,1722,11772
16854,1722,11772
16855,1722,11772
16856,1722,11773
16857,1722,11774
16858,1722,11775
16859,1722,11776
16860,1722,11776
16861,1722,11777
16862,1722,11778
16863,1723,11778
16864,1723,11779
16865,1724,11779
16866,1725,11779
16867,1725,11780
16868,1726,11781
16869,1726,11781
16870,1726,11782
16871,1726,11783
16872,1726,11783
16873,1726,11784
16874,1726,11785
16875,1726,11786
16876,1726,11787
16877,1726,11788
16878,1727,11788
16879,1727,11788
16880,1727,11789
16881,1727,11790
16882,1727,11791
16883,1727,11792
16884,1727,11793
16885,1727,11794
16886,1727,11795
16887,1727,11795
16888,1727,11795
16889,1727,11796
16890,1727,11797
16891,1727,11798
16892,1727,11798
16893,1727,11799
16894,1727,11800
16895,1727,11801
16896,1727,11802
16897,1727,11803
16898,1728,11804
16899,1728,11805
16900,1728,11805
16901,1728,11806
16902,1728,11807
16903,1728,11808
16904,1728,11809
16905,1728,11810
16906,1728,11811
16907,1728,11812
16908,1728,11812
16909,1728,11813
16910,1728,11814
16911,1728,11815
16912,1728,11816
16913,1728,11817
16914,1728,11817
16915,1728,11817
16916,1728,11818
16917,1728,11819
16918,1728,11819
16919,1728,11820
16920,1728,11821
16921,1728,11822
16922,1728,11823
16923,1728,11824
16924,1728,11825
16925,1728,11825
16926,1728,11826
16927,1728,11826
16928,1728,11827
16929,1728,11828
16930,1728,11828
16931,1728,11829
16932,1728,11830
16933,1728,11831
16934,1728,11831
16935,1728,11831
16936,1728,11832
16937,1729,11833
16938,1729,11834
16939,1729,11835
16940,1729,11836
16941,1729,11837
16942,1729,11838
16943,1729,11839
16944,1729,11840
16945,1729,11840
16946,1729,11841
16947,1729,11842
16948,1729,11843
16949,1729,11844
16950,1729,11845
16951,1729,11846
16952,1729,11847
16953,1729,11848
16954,1729,11849
16955,1729,11850
16956,1729,11851
16957,1729,11852
16958,1729,11853
16959,1729,11853
16960,1730,11854
16961,1730,11855
16962,1730,11856
16963,1730,11857
16964,1730,11858
16965,1730,11859
16966,1730,11859
16967,1730,11859
16968,1730,11860
16969,1730,11860
16970,1730,11861
16971,1731,11862
16972,1731,11862
16973,1731,11862
16974,1731,11863
16975,1731,11863
16976,1731,11864
16977,1731,11865
16978,1731,11866
16979,1731,11867
16980,1732,11868
16981,1732,11869
16982,1732,11870
16983,1732,11871
16984,1732,11871
16985,1732,11871
16986,1732,11872
16987,1732,11873
16988,1732,11874
16989,1732,11875
16990,1732,11875
16991,1732,11876
16992,1732,11877
16993,1733,11877
16994,1733,11877
16995,1733,11878
16996,1733,11879
16997,1733,11880
16998,1733,11881
16999,1733,11881
17000,1733,11882
17001,1733,11883
17002,1733,11884
17003,1733,11885
17004,1733,11885
17005,1733,11886
17006,1733,11887
17007,1733,11888
17008,1733,11889
17009,1733,11890
17010,1733,11891
17011,1734,11892
17012,1734,11893
17013,1734,11894
17014,1734,11895
17015,1734,11896
17016,1734,11897
17017,1734,11898
17018,1734,11899
17019,1735,11900
17020,1735,11901
17021,1736,11901
17022,1736,11902
17023,1736,11903
17024,1737,11904
17025,1737,11904
17026,1738,11904
17027,1739,11905
17028,1739,11906
17029,1739,11906
17030,1739,11907
17031,1739,11908
17032,1739,11909
17033,1739,11909
17034,1740,11910
17035,1740,11911
17036,1740,11912
17037,1740,11913
17038,1740,11914
17039,1740,11914
17040,1740,11915
17041,1740,11915
17042,1741,11916
17043,1741,11917
17044,1741,11917
17045,1741,11918
17046,1741,11918
17047,1741,11918
17048,1741,11918
17049,1742,11919
17050,1742,11920
17051,1742,11921
17052,1742,11922
17053,1742,11922
17054,1742,11923
17055,1742,11924
17056,1742,11925
17057,1742,11925
17058,1742,11926
17059,1742,11927
17060,1743,11928
17061,1743,11928
17062,1743,11929
17063,1743,11929
17064,1743,11930
17065,1744,11931
17066,1744,11931
17067,1744,11932
17068,1745,11933
17069,1745,11933
17070,1745,11933
17071,1745,11934
17072,1745,11935
17073,1745,11936
17074,1745,11936
17075,1745,11937
17076,1745,11937
17077,1745,11938
17078,1745,11939
17079,1745,11940
17080,1745,11941
17081,1745,11942
17082,1745,11943
17083,1745,11943
17084,1745,11943
17085,1745,11944
17086,1745,11944
17087,1745,11945
17088,1745,11946
17089,1745,11946
17090,1745,11947
17091,1746,11948
17092,1746,11949
17093,1746,11949
17094,1746,11950
17095,1747,11951
17096,1748,11952
17097,1748,11952
17098,1748,11953
17099,1748,11954
17100,1748,11955
17101,1748,11956
17102,1748,11957
17103,1748,11958
17104,1748,11959
17105,1748,11960
17106,1748,11961
17107,1748,11961
17108,1748,11961
17109,1748,11962
17110,1748,11962
17111,1749,11962
17112,1749,11962
17113,1749,11963
17114,1749,11963
17115,1749,11964
17116,1749,11965
17117,1750,11966
17118,1750,11967
17119,1750,11968
17120,1750,11969
17121,1750,11970
17122,1750,11970
17123,1750,11970
17124,1750,11971
17125,1750,11972
17126,1750,11973
17127,1750,11973
17128,1750,11973
17129,1750,11974
17130,1750,11975
17131,1750,11976
17132,1750,11977
17133,1750,11977
17134,1750,11978
17135,1750,11979
17136,1750,11979
17137,1750,11980
17138,1750,11981
17139,1750,11982
17140,1750,11982
17141,1751,11983
17142,1751,11984
17143,1751,11985
17144,1751,11985
17145,1751,11986
17146,1751,11987
17147,1751,11988
17148,1751,11988
17149,1751,11989
17150,1751,11989
17151,1751,11990
17152,1751,11991
17153,1752,11992
17154,1752,11993
17155,1752,11994
17156,1752,11995
17157,1753,11996
17158,1754,11997
17159,1754,11997
17160,1754,11997
17161,1754,11998
17162,1754,11999
17163,1755,12000
17164,1755,12001
17165,1755,12002
17166,1755,12002
17167,1755,12003
17168,1755,12004
17169,1755,12005
17170,1755,12006
17171,1756,12007
